Registration year,IMD Decile,age,sex,deaths,population
2002,1,83,female,888,10533
2002,1,84,female,756,8223
2002,1,85,female,907,7972
2002,1,86,female,882,7605
2002,1,87,female,978,7548
2002,1,88,female,903,6537
2002,1,89,female,919,5575
2002,1,90+,female,4513,20298
2002,2,0,female,202,33262
2002,2,1,female,16,31965
2002,2,2,female,8,32225
2002,2,3,female,2,32806
2002,2,4,female,7,33314
2002,2,5,female,7,34237
2002,2,6,female,4,33359
2002,2,7,female,5,32900
2002,2,8,female,6,33409
2002,2,9,female,5,34108
2002,2,10,female,5,35032
2002,2,11,female,1,34733
2002,2,12,female,4,34106
2002,2,13,female,5,33695
2002,2,14,female,9,34030
2002,2,15,female,6,33427
2002,2,16,female,9,33194
2002,2,17,female,6,33220
2002,2,18,female,10,32530
2002,2,19,female,16,36671
2002,2,20,female,14,39612
2002,2,21,female,11,41411
2002,2,22,female,9,41290
2002,2,23,female,16,39528
2002,2,24,female,9,37592
2002,2,25,female,9,37577
2002,2,26,female,17,38610
2002,2,27,female,11,38634
2002,2,28,female,16,39321
2002,2,29,female,15,40628
2002,2,30,female,27,41968
2002,2,31,female,18,42471
2002,2,32,female,22,41808
2002,2,33,female,35,41851
2002,2,34,female,40,41177
2002,2,35,female,36,41289
2002,2,36,female,38,40573
2002,2,37,female,43,39939
2002,2,38,female,49,38659
2002,2,39,female,55,37718
2002,2,40,female,42,36369
2002,2,41,female,42,35119
2002,2,42,female,48,33728
2002,2,43,female,62,32305
2002,2,44,female,54,31470
2002,2,45,female,75,30060
2002,2,46,female,81,28664
2002,2,47,female,86,27552
2002,2,48,female,85,27221
2002,2,49,female,79,26503
2002,2,50,female,102,26281
2002,2,51,female,87,25667
2002,2,52,female,125,26413
2002,2,53,female,125,26837
2002,2,54,female,142,27596
2002,2,55,female,172,28947
2002,2,56,female,150,23855
2002,2,57,female,138,23417
2002,2,58,female,136,22778
2002,2,59,female,174,22460
2002,2,60,female,183,20980
2002,2,61,female,185,20490
2002,2,62,female,214,21646
2002,2,63,female,240,21571
2002,2,64,female,271,21292
2002,2,65,female,302,20793
2002,2,66,female,289,20286
2002,2,67,female,303,19973
2002,2,68,female,369,19301
2002,2,69,female,378,19418
2002,2,70,female,397,19724
2002,2,71,female,513,20214
2002,2,72,female,574,19609
2002,2,73,female,592,19171
2002,2,74,female,618,18518
2002,2,75,female,783,18715
2002,2,76,female,781,18223
2002,2,77,female,816,17782
2002,2,78,female,886,17286
2002,2,79,female,895,16724
2002,2,80,female,1044,17176
2002,2,81,female,1133,17012
2002,2,82,female,1204,16105
2002,2,83,female,884,11175
2002,2,84,female,833,8975
2002,2,85,female,919,8705
2002,2,86,female,974,8169
2002,2,87,female,1062,7969
2002,2,88,female,998,7294
2002,2,89,female,917,6116
2002,2,90+,female,4817,21560
2002,3,0,female,143,29605
2002,3,1,female,11,28787
2002,3,2,female,8,28804
2002,3,3,female,3,29468
2002,3,4,female,4,29700
2002,3,5,female,1,30910
2002,3,6,female,4,30062
2002,3,7,female,3,29575
2002,3,8,female,5,30429
2002,3,9,female,4,30811
2002,3,10,female,3,32207
2002,3,11,female,1,32141
2002,3,12,female,2,31220
2002,3,13,female,3,30535
2002,3,14,female,6,31718
2002,3,15,female,3,30651
2002,3,16,female,3,30090
2002,3,17,female,6,30372
2002,3,18,female,10,30149
2002,3,19,female,13,34255
2002,3,20,female,9,37282
2002,3,21,female,14,38861
2002,3,22,female,5,38793
2002,3,23,female,11,37923
2002,3,24,female,8,35997
2002,3,25,female,19,36386
2002,3,26,female,10,36991
2002,3,27,female,18,38905
2002,3,28,female,12,39078
2002,3,29,female,15,41028
2002,3,30,female,17,42062
2002,3,31,female,25,42379
2002,3,32,female,23,41530
2002,3,33,female,26,41413
2002,3,34,female,23,41547
2002,3,35,female,37,41033
2002,3,36,female,30,40223
2002,3,37,female,33,39701
2002,3,38,female,27,39196
2002,3,39,female,40,37742
2002,3,40,female,47,36748
2002,3,41,female,39,35000
2002,3,42,female,45,33272
2002,3,43,female,54,32671
2002,3,44,female,57,31611
2002,3,45,female,61,30426
2002,3,46,female,66,29513
2002,3,47,female,64,28109
2002,3,48,female,68,28270
2002,3,49,female,88,27704
2002,3,50,female,86,27517
2002,3,51,female,91,27061
2002,3,52,female,104,27711
2002,3,53,female,115,28197
2002,3,54,female,161,29818
2002,3,55,female,143,30992
2002,3,56,female,152,25300
2002,3,57,female,167,24840
2002,3,58,female,138,24366
2002,3,59,female,162,23421
2002,3,60,female,169,21915
2002,3,61,female,183,20861
2002,3,62,female,184,21735
2002,3,63,female,219,22175
2002,3,64,female,283,21955
2002,3,65,female,263,21307
2002,3,66,female,257,20882
2002,3,67,female,298,20173
2002,3,68,female,329,19709
2002,3,69,female,354,19864
2002,3,70,female,419,20018
2002,3,71,female,425,20438
2002,3,72,female,503,20368
2002,3,73,female,589,19756
2002,3,74,female,600,18910
2002,3,75,female,670,18888
2002,3,76,female,746,18926
2002,3,77,female,840,18160
2002,3,78,female,850,17603
2002,3,79,female,879,17284
2002,3,80,female,1033,17242
2002,3,81,female,1112,17440
2002,3,82,female,1296,16584
2002,3,83,female,838,11831
2002,3,84,female,884,9520
2002,3,85,female,957,9556
2002,3,86,female,995,9085
2002,3,87,female,1128,9058
2002,3,88,female,1092,7923
2002,3,89,female,1038,6727
2002,3,90+,female,5496,23617
2002,4,0,female,131,26842
2002,4,1,female,9,26692
2002,4,2,female,7,27221
2002,4,3,female,6,27802
2002,4,4,female,4,28191
2002,4,5,female,1,28966
2002,4,6,female,3,28609
2002,4,7,female,6,28552
2002,4,8,female,3,29367
2002,4,9,female,5,29771
2002,4,10,female,7,31207
2002,4,11,female,2,31081
2002,4,12,female,2,30504
2002,4,13,female,2,30113
2002,4,14,female,2,30708
2002,4,15,female,5,29700
2002,4,16,female,8,29458
2002,4,17,female,14,29384
2002,4,18,female,10,28901
2002,4,19,female,3,30966
2002,4,20,female,5,35052
2002,4,21,female,11,36826
2002,4,22,female,7,36188
2002,4,23,female,12,35147
2002,4,24,female,17,34037
2002,4,25,female,7,33740
2002,4,26,female,10,34918
2002,4,27,female,12,36285
2002,4,28,female,12,37098
2002,4,29,female,11,38982
2002,4,30,female,13,40596
2002,4,31,female,22,41125
2002,4,32,female,17,40058
2002,4,33,female,16,40895
2002,4,34,female,20,40561
2002,4,35,female,22,40473
2002,4,36,female,32,40235
2002,4,37,female,22,40319
2002,4,38,female,41,39071
2002,4,39,female,38,38132
2002,4,40,female,33,37112
2002,4,41,female,47,35847
2002,4,42,female,37,34279
2002,4,43,female,46,33773
2002,4,44,female,56,33016
2002,4,45,female,51,31504
2002,4,46,female,71,30709
2002,4,47,female,51,29895
2002,4,48,female,76,30085
2002,4,49,female,87,29354
2002,4,50,female,61,28931
2002,4,51,female,88,29190
2002,4,52,female,89,30173
2002,4,53,female,118,30734
2002,4,54,female,126,32927
2002,4,55,female,140,34511
2002,4,56,female,131,28608
2002,4,57,female,144,27746
2002,4,58,female,148,26941
2002,4,59,female,160,26035
2002,4,60,female,148,24026
2002,4,61,female,168,22456
2002,4,62,female,201,23577
2002,4,63,female,242,23266
2002,4,64,female,221,23190
2002,4,65,female,242,22640
2002,4,66,female,274,22299
2002,4,67,female,275,21495
2002,4,68,female,322,20821
2002,4,69,female,308,20874
2002,4,70,female,387,21206
2002,4,71,female,479,21790
2002,4,72,female,507,20971
2002,4,73,female,483,20315
2002,4,74,female,562,19712
2002,4,75,female,666,19730
2002,4,76,female,712,19410
2002,4,77,female,788,19097
2002,4,78,female,844,18413
2002,4,79,female,952,17955
2002,4,80,female,1017,18182
2002,4,81,female,1088,18448
2002,4,82,female,1170,17365
2002,4,83,female,871,12174
2002,4,84,female,852,9859
2002,4,85,female,962,10264
2002,4,86,female,1069,9643
2002,4,87,female,1184,9509
2002,4,88,female,1151,8516
2002,4,89,female,1083,7089
2002,4,90+,female,5884,26338
2002,5,0,female,97,25201
2002,5,1,female,9,25307
2002,5,2,female,5,25956
2002,5,3,female,1,26744
2002,5,4,female,1,26956
2002,5,5,female,4,27899
2002,5,6,female,1,27555
2002,5,7,female,1,27892
2002,5,8,female,3,28669
2002,5,9,female,0,28639
2002,5,10,female,5,29729
2002,5,11,female,3,30141
2002,5,12,female,3,29805
2002,5,13,female,3,29543
2002,5,14,female,8,29965
2002,5,15,female,2,29221
2002,5,16,female,8,28927
2002,5,17,female,5,28973
2002,5,18,female,7,27884
2002,5,19,female,7,28260
2002,5,20,female,11,29524
2002,5,21,female,17,31135
2002,5,22,female,7,31660
2002,5,23,female,2,31074
2002,5,24,female,4,30483
2002,5,25,female,16,31010
2002,5,26,female,6,32045
2002,5,27,female,13,33803
2002,5,28,female,7,35289
2002,5,29,female,10,37030
2002,5,30,female,7,38487
2002,5,31,female,15,39398
2002,5,32,female,22,38262
2002,5,33,female,22,39290
2002,5,34,female,32,39394
2002,5,35,female,18,39977
2002,5,36,female,22,39555
2002,5,37,female,25,39548
2002,5,38,female,31,39007
2002,5,39,female,33,38534
2002,5,40,female,34,37604
2002,5,41,female,26,36304
2002,5,42,female,58,34842
2002,5,43,female,34,34540
2002,5,44,female,51,33263
2002,5,45,female,46,32601
2002,5,46,female,49,31461
2002,5,47,female,56,31091
2002,5,48,female,68,31221
2002,5,49,female,75,30831
2002,5,50,female,67,30796
2002,5,51,female,80,30931
2002,5,52,female,100,31740
2002,5,53,female,110,32455
2002,5,54,female,120,35280
2002,5,55,female,132,37476
2002,5,56,female,122,30332
2002,5,57,female,129,29750
2002,5,58,female,148,28885
2002,5,59,female,138,27792
2002,5,60,female,170,25369
2002,5,61,female,172,24034
2002,5,62,female,180,24540
2002,5,63,female,198,24874
2002,5,64,female,196,24250
2002,5,65,female,213,23836
2002,5,66,female,295,23240
2002,5,67,female,252,22726
2002,5,68,female,306,22073
2002,5,69,female,331,22022
2002,5,70,female,347,22289
2002,5,71,female,415,22314
2002,5,72,female,448,21831
2002,5,73,female,560,21252
2002,5,74,female,585,20638
2002,5,75,female,624,20325
2002,5,76,female,726,20152
2002,5,77,female,767,19729
2002,5,78,female,826,19196
2002,5,79,female,880,19027
2002,5,80,female,1014,18896
2002,5,81,female,1192,19110
2002,5,82,female,1251,17867
2002,5,83,female,899,12682
2002,5,84,female,896,10193
2002,5,85,female,1059,10787
2002,5,86,female,1069,10380
2002,5,87,female,1118,9949
2002,5,88,female,1184,8856
2002,5,89,female,1129,7613
2002,5,90+,female,6132,28325
2002,6,0,female,108,24636
2002,6,1,female,11,24904
2002,6,2,female,3,25582
2002,6,3,female,3,26312
2002,6,4,female,4,26837
2002,6,5,female,5,27308
2002,6,6,female,1,27160
2002,6,7,female,1,27218
2002,6,8,female,2,28226
2002,6,9,female,3,28595
2002,6,10,female,2,29365
2002,6,11,female,2,30430
2002,6,12,female,7,29477
2002,6,13,female,6,29646
2002,6,14,female,4,29567
2002,6,15,female,6,29052
2002,6,16,female,6,28384
2002,6,17,female,7,28613
2002,6,18,female,8,27054
2002,6,19,female,5,26012
2002,6,20,female,8,26557
2002,6,21,female,5,28396
2002,6,22,female,6,29118
2002,6,23,female,7,28470
2002,6,24,female,9,28032
2002,6,25,female,6,27747
2002,6,26,female,12,29345
2002,6,27,female,3,30989
2002,6,28,female,11,32280
2002,6,29,female,16,34583
2002,6,30,female,16,35983
2002,6,31,female,11,37326
2002,6,32,female,24,36723
2002,6,33,female,15,37904
2002,6,34,female,19,38130
2002,6,35,female,15,39191
2002,6,36,female,15,39572
2002,6,37,female,24,39691
2002,6,38,female,28,39395
2002,6,39,female,22,38547
2002,6,40,female,32,37505
2002,6,41,female,32,36388
2002,6,42,female,48,35377
2002,6,43,female,49,34855
2002,6,44,female,46,34167
2002,6,45,female,45,33558
2002,6,46,female,47,32588
2002,6,47,female,46,32219
2002,6,48,female,59,32326
2002,6,49,female,65,32287
2002,6,50,female,85,31654
2002,6,51,female,77,32705
2002,6,52,female,92,33693
2002,6,53,female,108,34909
2002,6,54,female,122,37892
2002,6,55,female,151,40191
2002,6,56,female,130,32640
2002,6,57,female,143,31890
2002,6,58,female,144,31065
2002,6,59,female,138,29499
2002,6,60,female,154,26776
2002,6,61,female,156,24610
2002,6,62,female,201,25974
2002,6,63,female,199,25819
2002,6,64,female,215,25799
2002,6,65,female,209,24796
2002,6,66,female,243,24406
2002,6,67,female,247,23669
2002,6,68,female,285,22771
2002,6,69,female,289,22791
2002,6,70,female,390,22966
2002,6,71,female,413,23042
2002,6,72,female,462,22533
2002,6,73,female,485,21793
2002,6,74,female,528,21136
2002,6,75,female,632,20885
2002,6,76,female,632,20549
2002,6,77,female,688,19466
2002,6,78,female,796,19231
2002,6,79,female,897,19001
2002,6,80,female,987,19019
2002,6,81,female,1108,19048
2002,6,82,female,1171,17715
2002,6,83,female,827,12764
2002,6,84,female,863,10356
2002,6,85,female,1031,10779
2002,6,86,female,1104,10519
2002,6,87,female,1175,10060
2002,6,88,female,1192,8847
2002,6,89,female,1160,7646
2002,6,90+,female,6685,28219
2002,7,0,female,86,23895
2002,7,1,female,6,24307
2002,7,2,female,3,25444
2002,7,3,female,4,26109
2002,7,4,female,2,26835
2002,7,5,female,5,27658
2002,7,6,female,2,27547
2002,7,7,female,4,27591
2002,7,8,female,1,28989
2002,7,9,female,1,29558
2002,7,10,female,3,30484
2002,7,11,female,3,30956
2002,7,12,female,2,30512
2002,7,13,female,5,30419
2002,7,14,female,11,30141
2002,7,15,female,0,29790
2002,7,16,female,15,28803
2002,7,17,female,7,28874
2002,7,18,female,7,27691
2002,7,19,female,13,24621
2002,7,20,female,5,23996
2002,7,21,female,5,25536
2002,7,22,female,12,26364
2002,7,23,female,4,26253
2002,7,24,female,4,25281
2002,7,25,female,8,25341
2002,7,26,female,9,26213
2002,7,27,female,9,28028
2002,7,28,female,13,29591
2002,7,29,female,16,31981
2002,7,30,female,11,34732
2002,7,31,female,15,36053
2002,7,32,female,14,35893
2002,7,33,female,16,37463
2002,7,34,female,12,37821
2002,7,35,female,21,39294
2002,7,36,female,23,40037
2002,7,37,female,16,40372
2002,7,38,female,18,40352
2002,7,39,female,24,39731
2002,7,40,female,25,39103
2002,7,41,female,32,37892
2002,7,42,female,42,36583
2002,7,43,female,34,35797
2002,7,44,female,43,36222
2002,7,45,female,45,34689
2002,7,46,female,40,33872
2002,7,47,female,75,33209
2002,7,48,female,75,33838
2002,7,49,female,62,33961
2002,7,50,female,67,33653
2002,7,51,female,92,34124
2002,7,52,female,95,35312
2002,7,53,female,100,36755
2002,7,54,female,87,39848
2002,7,55,female,128,42197
2002,7,56,female,126,34510
2002,7,57,female,132,33917
2002,7,58,female,153,33164
2002,7,59,female,161,31227
2002,7,60,female,177,28197
2002,7,61,female,159,26066
2002,7,62,female,181,27217
2002,7,63,female,183,27043
2002,7,64,female,222,26618
2002,7,65,female,218,26170
2002,7,66,female,275,24994
2002,7,67,female,284,24264
2002,7,68,female,283,23428
2002,7,69,female,325,23575
2002,7,70,female,324,23337
2002,7,71,female,400,23613
2002,7,72,female,474,23387
2002,7,73,female,485,22470
2002,7,74,female,536,21069
2002,7,75,female,590,20846
2002,7,76,female,644,20384
2002,7,77,female,699,20059
2002,7,78,female,769,19274
2002,7,79,female,864,18715
2002,7,80,female,899,18676
2002,7,81,female,1081,19304
2002,7,82,female,1090,17494
2002,7,83,female,907,12736
2002,7,84,female,854,10184
2002,7,85,female,996,10484
2002,7,86,female,1127,10410
2002,7,87,female,1126,9874
2002,7,88,female,1172,8721
2002,7,89,female,1173,7654
2002,7,90+,female,6424,27946
2002,8,0,female,71,24178
2002,8,1,female,7,24752
2002,8,2,female,1,25695
2002,8,3,female,1,26657
2002,8,4,female,4,27239
2002,8,5,female,1,27349
2002,8,6,female,3,28006
2002,8,7,female,1,27828
2002,8,8,female,3,28928
2002,8,9,female,1,28955
2002,8,10,female,1,29977
2002,8,11,female,1,30644
2002,8,12,female,3,30287
2002,8,13,female,3,29917
2002,8,14,female,3,30402
2002,8,15,female,2,29314
2002,8,16,female,6,29241
2002,8,17,female,8,29051
2002,8,18,female,5,28017
2002,8,19,female,14,24804
2002,8,20,female,6,22577
2002,8,21,female,5,23887
2002,8,22,female,7,25002
2002,8,23,female,10,24668
2002,8,24,female,9,23947
2002,8,25,female,10,24186
2002,8,26,female,5,25108
2002,8,27,female,6,26518
2002,8,28,female,7,28666
2002,8,29,female,8,30714
2002,8,30,female,6,33383
2002,8,31,female,11,34972
2002,8,32,female,9,34938
2002,8,33,female,12,36770
2002,8,34,female,14,38025
2002,8,35,female,22,39127
2002,8,36,female,18,40314
2002,8,37,female,22,40733
2002,8,38,female,22,40931
2002,8,39,female,19,40243
2002,8,40,female,39,39221
2002,8,41,female,28,38372
2002,8,42,female,25,37131
2002,8,43,female,50,36640
2002,8,44,female,40,36147
2002,8,45,female,46,34969
2002,8,46,female,51,34242
2002,8,47,female,60,33866
2002,8,48,female,60,34257
2002,8,49,female,48,33935
2002,8,50,female,73,34084
2002,8,51,female,73,34824
2002,8,52,female,70,35770
2002,8,53,female,97,37490
2002,8,54,female,127,40843
2002,8,55,female,121,43669
2002,8,56,female,132,35117
2002,8,57,female,143,34304
2002,8,58,female,139,33917
2002,8,59,female,138,31710
2002,8,60,female,149,28156
2002,8,61,female,146,26004
2002,8,62,female,168,26727
2002,8,63,female,161,26840
2002,8,64,female,202,26624
2002,8,65,female,200,25982
2002,8,66,female,234,25096
2002,8,67,female,246,24515
2002,8,68,female,236,23448
2002,8,69,female,293,23099
2002,8,70,female,315,23488
2002,8,71,female,391,23343
2002,8,72,female,412,22984
2002,8,73,female,469,21976
2002,8,74,female,454,21047
2002,8,75,female,526,20367
2002,8,76,female,613,20123
2002,8,77,female,675,19207
2002,8,78,female,774,19045
2002,8,79,female,746,18490
2002,8,80,female,927,18751
2002,8,81,female,1034,18758
2002,8,82,female,1110,16982
2002,8,83,female,781,12297
2002,8,84,female,825,10094
2002,8,85,female,954,10781
2002,8,86,female,1019,10016
2002,8,87,female,1157,9759
2002,8,88,female,1159,8517
2002,8,89,female,1059,7426
2002,8,90+,female,6368,28228
2002,9,0,female,61,24287
2002,9,1,female,11,25502
2002,9,2,female,5,26604
2002,9,3,female,4,27205
2002,9,4,female,3,28171
2002,9,5,female,3,28414
2002,9,6,female,3,28446
2002,9,7,female,2,29515
2002,9,8,female,0,29595
2002,9,9,female,3,29967
2002,9,10,female,2,31018
2002,9,11,female,2,32031
2002,9,12,female,3,31515
2002,9,13,female,4,31411
2002,9,14,female,0,31359
2002,9,15,female,2,30038
2002,9,16,female,9,29927
2002,9,17,female,9,29989
